0, 1, 2, 3 (420)
0, 4, 16, 24 (385)
0, 4, 16, 25 (415)
0, 4, 17, 18 (431)
0, 4, 17, 19 (423)
0, 4, 17, 20 (446)
0, 4, 17, 21 (420)
0, 4, 17, 22 (427)
0, 4, 17, 23 (450)
0, 4, 17, 24 (414)
0, 4, 17, 25 (407)
0, 4, 18, 19 (442)
0, 4, 18, 20 (433)
0, 4, 18, 21 (413)
0, 4, 18, 22 (440)
0, 4, 18, 23 (430)
0, 4, 18, 24 (440)
0, 4, 18, 25 (433)
0, 4, 19, 20 (406)
0, 4, 19, 21 (391)
0, 4, 19, 22 (431)
0, 4, 19, 23 (408)
0, 4, 19, 24 (418)
0, 4, 19, 25 (415)
0, 4, 20, 21 (403)
0, 4, 20, 22 (417)
0, 4, 20, 23 (416)
0, 4, 20, 24 (421)
0, 4, 20, 25 (412)
0, 4, 21, 22 (419)
0, 4, 21, 23 (401)
0, 4, 21, 24 (407)
0, 4, 21, 25 (379)
0, 4, 22, 23 (439)
0, 4, 22, 24 (430)
0, 4, 22, 25 (440)
0, 4, 23, 24 (408)
0, 4, 23, 25 (410)
0, 4, 24, 25 (419)
0, 5, 6, 7 (435)
0, 5, 6, 8 (425)
0, 5, 6, 9 (426)
0, 5, 6, 10 (438)
0, 5, 6, 11 (432)
0, 5, 6, 12 (418)
0, 5, 6, 13 (427)
0, 5, 6, 14 (400)
0, 5, 6, 15 (414)
0, 5, 6, 16 (430)
0, 5, 6, 17 (440)
0, 5, 6, 18 (424)
0, 5, 6, 19 (427)
0, 5, 6, 20 (432)
0, 5, 6, 21 (422)
0, 5, 6, 22 (444)
0, 5, 6, 23 (422)
0, 5, 6, 24 (426)
0, 5, 6, 25 (440)
0, 5, 7, 8 (436)
0, 5, 7, 9 (444)
0, 5, 7, 10 (431)
0, 5, 7, 11 (443)
0, 5, 7, 12 (415)
0, 5, 7, 13 (433)
0, 5, 7, 14 (410)
0, 5, 7, 15 (430)
0, 5, 7, 16 (436)
0, 5, 7, 17 (416)
0, 5, 7, 18 (417)
0, 5, 7, 19 (406)
0, 5, 7, 20 (435)
0, 5, 7, 21 (452)
0, 5, 7, 22 (438)
0, 5, 7, 23 (423)
0, 5, 7, 24 (450)
0, 5, 7, 25 (424)
0, 5, 8, 9 (436)
0, 5, 8, 10 (439)
0, 5, 8, 11 (447)
0, 5, 8, 12 (410)
0, 5, 8, 13 (416)
0, 5, 8, 14 (420)
0, 5, 8, 15 (433)
0, 5, 8, 16 (435)
0, 5, 8, 17 (402)
0, 5, 8, 18 (424)
0, 5, 8, 19 (465)
0, 5, 8, 20 (419)
0, 5, 8, 21 (447)
0, 5, 8, 22 (440)
0, 5, 8, 23 (417)
0, 5, 8, 24 (450)
0, 5, 8, 25 (420)
0, 5, 9, 10 (438)
0, 5, 9, 11 (447)
0, 5, 9, 12 (430)
0, 5, 9, 13 (425)
0, 5, 9, 14 (416)
0, 5, 9, 15 (429)
0, 5, 9, 16 (413)
0, 5, 9, 17 (437)
0, 5, 9, 18 (426)
0, 5, 9, 19 (419)
0, 5, 9, 20 (439)
0, 5, 9, 21 (445)
0, 5, 9, 22 (436)
0, 5, 9, 23 (432)
0, 5, 9, 24 (436)
0, 5, 9, 25 (451)
0, 5, 10, 11 (448)
0, 5, 10, 12 (443)
0, 5, 10, 13 (415)
0, 5, 10, 14 (431)
0, 5, 10, 15 (426)
0, 5, 10, 16 (443)
0, 5, 10, 17 (424)
0, 5, 10, 18 (430)
0, 5, 10, 19 (420)
0, 5, 10, 20 (434)
0, 5, 10, 21 (433)
0, 5, 10, 22 (448)
0, 5, 10, 23 (434)
0, 5, 10, 24 (431)
0, 5, 10, 25 (416)
0, 5, 11, 12 (431)
0, 5, 11, 13 (424)
0, 5, 11, 14 (409)
0, 5, 11, 15 (434)
0, 5, 11, 16 (419)
0, 5, 11, 17 (409)
0, 5, 11, 18 (432)
0, 5, 11, 19 (462)
0, 5, 11, 20 (438)
0, 5, 11, 21 (454)
0, 5, 11, 22 (438)
0, 5, 11, 23 (445)
0, 5, 11, 24 (425)
0, 5, 11, 25 (424)
0, 5, 12, 13 (411)
0, 5, 12, 14 (405)
0, 5, 12, 15 (414)
0, 5, 12, 16 (421)
0, 5, 12, 17 (402)
0, 5, 12, 18 (408)
0, 5, 12, 19 (406)
0, 5, 12, 20 (417)
0, 5, 12, 21 (403)
0, 5, 12, 22 (427)
0, 5, 12, 23 (391)
0, 5, 12, 24 (429)
0, 5, 12, 25 (412)
0, 5, 13, 14 (422)
0, 5, 13, 15 (412)
0, 5, 13, 16 (412)
0, 5, 13, 17 (403)
0, 5, 13, 18 (424)
0, 5, 13, 19 (409)
0, 5, 13, 20 (442)
0, 5, 13, 21 (418)
0, 5, 13, 22 (447)
0, 5, 13, 23 (430)
0, 5, 13, 24 (423)
0, 5, 13, 25 (400)
0, 5, 14, 15 (403)
0, 5, 14, 16 (399)
0, 5, 14, 17 (409)
0, 5, 14, 18 (428)
0, 5, 14, 19 (389)
0, 5, 14, 20 (400)
0, 5, 14, 21 (410)
0, 5, 14, 22 (414)
0, 5, 14, 23 (415)
0, 5, 14, 24 (384)
0, 5, 14, 25 (408)
0, 5, 15, 16 (421)
0, 5, 15, 17 (428)
0, 5, 15, 18 (433)
0, 5, 15, 19 (411)
0, 5, 15, 20 (419)
0, 5, 15, 21 (434)
0, 5, 15, 22 (439)
0, 5, 15, 23 (400)
0, 5, 15, 24 (406)
0, 5, 15, 25 (420)
0, 5, 16, 17 (410)
0, 5, 16, 18 (413)
0, 5, 16, 19 (428)
0, 5, 16, 20 (432)
0, 5, 16, 21 (432)
0, 5, 16, 22 (457)
0, 5, 16, 23 (422)
0, 5, 16, 24 (417)
0, 5, 16, 25 (419)
0, 5, 17, 18 (414)
0, 5, 17, 19 (417)
0, 5, 17, 20 (429)
0, 5, 17, 21 (430)
0, 5, 17, 22 (417)
0, 5, 17, 23 (424)
0, 5, 17, 24 (412)
0, 5, 17, 25 (414)
0, 5, 18, 19 (417)
0, 5, 18, 20 (414)
0, 5, 18, 21 (419)
0, 5, 18, 22 (427)
0, 5, 18, 23 (424)
0, 5, 18, 24 (429)
0, 5, 18, 25 (431)
0, 5, 19, 20 (418)
0, 5, 19, 21 (414)
0, 5, 19, 22 (435)
0, 5, 19, 23 (404)
0, 5, 19, 24 (420)
0, 5, 19, 25 (422)
0, 5, 20, 21 (423)
0, 5, 20, 22 (424)
0, 5, 20, 23 (428)
0, 5, 20, 24 (428)
0, 5, 20, 25 (406)
0, 5, 21, 22 (434)
0, 5, 21, 23 (410)
0, 5, 21, 24 (429)
0, 5, 21, 25 (398)
0, 5, 22, 23 (429)
0, 5, 22, 24 (434)
0, 5, 22, 25 (436)
0, 5, 23, 24 (422)
0, 5, 23, 25 (387)
0, 5, 24, 25 (423)
0, 6, 7, 8 (439)
0, 6, 7, 9 (423)
0, 6, 7, 10 (433)
0, 6, 7, 11 (454)
0, 6, 7, 12 (440)
0, 6, 7, 13 (413)
0, 6, 7, 14 (426)
0, 6, 7, 15 (406)
0, 6, 7, 16 (439)
0, 6, 7, 17 (460)
0, 6, 7, 18 (436)
0, 6, 7, 19 (424)
0, 6, 7, 20 (431)
0, 6, 7, 21 (456)
0, 6, 7, 22 (431)
0, 6, 7, 23 (454)
0, 6, 7, 24 (451)
0, 6, 7, 25 (444)
0, 6, 8, 9 (432)
0, 6, 8, 10 (429)
0, 6, 8, 11 (442)
0, 6, 8, 12 (405)
0, 6, 8, 13 (390)
0, 6, 8, 14 (397)
0, 6, 8, 15 (404)
0, 6, 8, 16 (432)
0, 6, 8, 17 (431)
0, 6, 8, 18 (435)
0, 6, 8, 19 (421)
0, 6, 8, 20 (421)
0, 6, 8, 21 (445)
0, 6, 8, 22 (417)
0, 6, 8, 23 (421)
0, 6, 8, 24 (427)
0, 6, 8, 25 (419)
0, 6, 9, 10 (410)
0, 6, 9, 11 (432)
0, 6, 9, 12 (412)
0, 6, 9, 13 (405)
0, 6, 9, 14 (411)
0, 6, 9, 15 (422)
0, 6, 9, 16 (406)
0, 6, 9, 17 (437)
0, 6, 9, 18 (428)
0, 6, 9, 19 (424)
0, 6, 9, 20 (416)
0, 6, 9, 21 (442)
0, 6, 9, 22 (409)
0, 6, 9, 23 (436)
0, 6, 9, 24 (417)
0, 6, 9, 25 (437)
0, 6, 10, 11 (429)
0, 6, 10, 12 (446)
0, 6, 10, 13 (397)
0, 6, 10, 14 (414)
0, 6, 10, 15 (399)
0, 6, 10, 16 (419)
0, 6, 10, 17 (438)
0, 6, 10, 18 (442)
0, 6, 10, 19 (424)
0, 6, 10, 20 (440)
0, 6, 10, 21 (434)
0, 6, 10, 22 (432)
0, 6, 10, 23 (426)
0, 6, 10, 24 (415)
0, 6, 10, 25 (425)
0, 6, 11, 12 (446)
0, 6, 11, 13 (424)
0, 6, 11, 14 (415)
0, 6, 11, 15 (402)
0, 6, 11, 16 (419)
0, 6, 11, 17 (437)
0, 6, 11, 18 (449)
0, 6, 11, 19 (442)
0, 6, 11, 20 (438)
0, 6, 11, 21 (434)
0, 6, 11, 22 (422)
0, 6, 11, 23 (452)
0, 6, 11, 24 (426)
0, 6, 11, 25 (449)
0, 6, 12, 13 (403)
0, 6, 12, 14 (398)
0, 6, 12, 15 (405)
0, 6, 12, 16 (432)
0, 6, 12, 17 (443)
0, 6, 12, 18 (431)
0, 6, 12, 19 (413)
0, 6, 12, 20 (439)
0, 6, 12, 21 (438)
0, 6, 12, 22 (426)
0, 6, 12, 23 (414)
0, 6, 12, 24 (441)
0, 6, 12, 25 (437)
0, 6, 13, 14 (394)
0, 6, 13, 15 (405)
0, 6, 13, 16 (400)
0, 6, 13, 17 (443)
0, 6, 13, 18 (416)
0, 6, 13, 19 (426)
0, 6, 13, 20 (438)
0, 6, 13, 21 (409)
0, 6, 13, 22 (406)
0, 6, 13, 23 (426)
0, 6, 13, 24 (404)
0, 6, 13, 25 (412)
0, 6, 14, 15 (374)
0, 6, 14, 16 (397)
0, 6, 14, 17 (427)
0, 6, 14, 18 (424)
0, 6, 14, 19 (397)
0, 6, 14, 20 (403)
0, 6, 14, 21 (421)
0, 6, 14, 22 (407)
0, 6, 14, 23 (404)
0, 6, 14, 24 (381)
0, 6, 14, 25 (428)
0, 6, 15, 16 (403)
0, 6, 15, 17 (418)
0, 6, 15, 18 (420)
0, 6, 15, 19 (406)
0, 6, 15, 20 (397)
0, 6, 15, 21 (417)
0, 6, 15, 22 (409)
0, 6, 15, 23 (412)
0, 6, 15, 24 (394)
0, 6, 15, 25 (434)
0, 6, 16, 17 (437)
0, 6, 16, 18 (421)
0, 6, 16, 19 (424)
0, 6, 16, 20 (425)
0, 6, 16, 21 (435)
0, 6, 16, 22 (424)
0, 6, 16, 23 (419)
0, 6, 16, 24 (403)
0, 6, 16, 25 (433)
0, 6, 17, 18 (449)
0, 6, 17, 19 (451)
0, 6, 17, 20 (463)
0, 6, 17, 21 (454)
0, 6, 17, 22 (424)
0, 6, 17, 23 (457)
0, 6, 17, 24 (439)
0, 6, 17, 25 (445)
0, 6, 18, 19 (434)
0, 6, 18, 20 (430)
0, 6, 18, 21 (435)
0, 6, 18, 22 (413)
0, 6, 18, 23 (448)
0, 6, 18, 24 (431)
0, 6, 18, 25 (436)
0, 6, 19, 20 (422)
0, 6, 19, 21 (417)
0, 6, 19, 22 (440)
0, 6, 19, 23 (423)
0, 6, 19, 24 (424)
0, 6, 19, 25 (454)
0, 6, 20, 21 (431)
0, 6, 20, 22 (394)
0, 6, 20, 23 (431)
0, 6, 20, 24 (422)
0, 6, 20, 25 (429)
0, 6, 21, 22 (416)
0, 6, 21, 23 (417)
0, 6, 21, 24 (428)
0, 6, 21, 25 (421)
0, 6, 22, 23 (414)
0, 6, 22, 24 (414)
0, 6, 22, 25 (452)
0, 6, 23, 24 (415)
0, 6, 23, 25 (430)
0, 6, 24, 25 (420)
0, 7, 8, 9 (449)
0, 7, 8, 10 (433)
0, 7, 8, 11 (463)
0, 7, 8, 12 (431)
0, 7, 8, 13 (434)
0, 7, 8, 14 (427)
0, 7, 8, 15 (407)
0, 7, 8, 16 (443)
0, 7, 8, 17 (440)
0, 7, 8, 18 (449)
0, 7, 8, 19 (426)
0, 7, 8, 20 (439)
0, 7, 8, 21 (471)
0, 7, 8, 22 (445)
0, 7, 8, 23 (457)
0, 7, 8, 24 (468)
0, 7, 8, 25 (438)
0, 7, 9, 10 (435)
0, 7, 9, 11 (465)
0, 7, 9, 12 (430)
0, 7, 9, 13 (422)
0, 7, 9, 14 (447)
0, 7, 9, 15 (424)
0, 7, 9, 16 (427)
0, 7, 9, 17 (438)
0, 7, 9, 18 (445)
0, 7, 9, 19 (410)
0, 7, 9, 20 (429)
0, 7, 9, 21 (474)
0, 7, 9, 22 (439)
0, 7, 9, 23 (461)
0, 7, 9, 24 (460)
0, 7, 9, 25 (456)
0, 7, 10, 11 (425)
0, 7, 10, 12 (429)
0, 7, 10, 13 (424)
0, 7, 10, 14 (443)
0, 7, 10, 15 (401)
0, 7, 10, 16 (421)
0, 7, 10, 17 (426)
0, 7, 10, 18 (436)
0, 7, 10, 19 (416)
0, 7, 10, 20 (429)
0, 7, 10, 21 (461)
0, 7, 10, 22 (446)
0, 7, 10, 23 (448)
0, 7, 10, 24 (420)
0, 7, 10, 25 (411)
0, 7, 11, 12 (450)
0, 7, 11, 13 (442)
0, 7, 11, 14 (450)
0, 7, 11, 15 (415)
0, 7, 11, 16 (434)
0, 7, 11, 17 (432)
0, 7, 11, 18 (434)
0, 7, 11, 19 (428)
0, 7, 11, 20 (451)
0, 7, 11, 21 (468)
0, 7, 11, 22 (435)
0, 7, 11, 23 (474)
0, 7, 11, 24 (450)
0, 7, 11, 25 (442)
0, 7, 12, 13 (429)
0, 7, 12, 14 (420)
0, 7, 12, 15 (408)
0, 7, 12, 16 (428)
0, 7, 12, 17 (451)
0, 7, 12, 18 (431)
0, 7, 12, 19 (417)
0, 7, 12, 20 (430)
0, 7, 12, 21 (457)
0, 7, 12, 22 (444)
0, 7, 12, 23 (428)
0, 7, 12, 24 (452)
0, 7, 12, 25 (449)
0, 7, 13, 14 (434)
0, 7, 13, 15 (414)
0, 7, 13, 16 (417)
0, 7, 13, 17 (434)
0, 7, 13, 18 (438)
0, 7, 13, 19 (398)
0, 7, 13, 20 (442)
0, 7, 13, 21 (455)
0, 7, 13, 22 (451)
0, 7, 13, 23 (458)
0, 7, 13, 24 (451)
0, 7, 13, 25 (414)
0, 7, 14, 15 (395)
0, 7, 14, 16 (428)
0, 7, 14, 17 (448)
0, 7, 14, 18 (440)
0, 7, 14, 19 (381)
0, 7, 14, 20 (414)
0, 7, 14, 21 (451)
0, 7, 14, 22 (438)
0, 7, 14, 23 (431)
0, 7, 14, 24 (434)
0, 7, 14, 25 (438)
0, 7, 15, 16 (421)
0, 7, 15, 17 (414)
0, 7, 15, 18 (418)
0, 7, 15, 19 (388)
0, 7, 15, 20 (403)
0, 7, 15, 21 (439)
0, 7, 15, 22 (427)
0, 7, 15, 23 (425)
0, 7, 15, 24 (420)
0, 7, 15, 25 (420)
0, 7, 16, 17 (438)
0, 7, 16, 18 (425)
0, 7, 16, 19 (412)
0, 7, 16, 20 (433)
0, 7, 16, 21 (459)
0, 7, 16, 22 (433)
0, 7, 16, 23 (431)
0, 7, 16, 24 (449)
0, 7, 16, 25 (444)
0, 7, 17, 18 (430)
0, 7, 17, 19 (425)
0, 7, 17, 20 (449)
0, 7, 17, 21 (468)
0, 7, 17, 22 (449)
0, 7, 17, 23 (455)
0, 7, 17, 24 (453)
0, 7, 17, 25 (438)
0, 7, 18, 19 (406)
0, 7, 18, 20 (432)
0, 7, 18, 21 (435)
0, 7, 18, 22 (431)
0, 7, 18, 23 (460)
0, 7, 18, 24 (467)
0, 7, 18, 25 (442)
0, 7, 19, 20 (414)
0, 7, 19, 21 (424)
0, 7, 19, 22 (421)
0, 7, 19, 23 (424)
0, 7, 19, 24 (425)
0, 7, 19, 25 (418)
0, 7, 20, 21 (450)
0, 7, 20, 22 (425)
0, 7, 20, 23 (441)
0, 7, 20, 24 (431)
0, 7, 20, 25 (434)
0, 7, 21, 22 (464)
0, 7, 21, 23 (461)
0, 7, 21, 24 (471)
0, 7, 21, 25 (431)
0, 7, 22, 23 (433)
0, 7, 22, 24 (444)
0, 7, 22, 25 (448)
0, 7, 23, 24 (448)
0, 7, 23, 25 (425)
0, 7, 24, 25 (461)
0, 8, 9, 10 (435)
0, 8, 9, 11 (457)
0, 8, 9, 12 (429)
0, 8, 9, 13 (423)
0, 8, 9, 14 (418)
0, 8, 9, 15 (422)
0, 8, 9, 16 (415)
0, 8, 9, 17 (435)
0, 8, 9, 18 (438)
0, 8, 9, 19 (443)
0, 8, 9, 20 (433)
0, 8, 9, 21 (459)
0, 8, 9, 22 (430)
0, 8, 9, 23 (465)
0, 8, 9, 24 (456)
0, 8, 9, 25 (447)
0, 8, 10, 11 (436)
0, 8, 10, 12 (435)
0, 8, 10, 13 (401)
0, 8, 10, 14 (434)
0, 8, 10, 15 (404)
0, 8, 10, 16 (430)
0, 8, 10, 17 (429)
0, 8, 10, 18 (431)
0, 8, 10, 19 (430)
0, 8, 10, 20 (434)
0, 8, 10, 21 (463)
0, 8, 10, 22 (443)
0, 8, 10, 23 (454)
0, 8, 10, 24 (434)
0, 8, 10, 25 (425)
0, 8, 11, 12 (438)
0, 8, 11, 13 (431)
0, 8, 11, 14 (431)
0, 8, 11, 15 (436)
0, 8, 11, 16 (426)
0, 8, 11, 17 (432)
0, 8, 11, 18 (445)
0, 8, 11, 19 (465)
0, 8, 11, 20 (425)
0, 8, 11, 21 (466)
0, 8, 11, 22 (445)
0, 8, 11, 23 (452)
0, 8, 11, 24 (454)
0, 8, 11, 25 (434)
0, 8, 12, 13 (397)
0, 8, 12, 14 (410)
0, 8, 12, 15 (386)
0, 8, 12, 16 (425)
0, 8, 12, 17 (422)
0, 8, 12, 18 (416)
0, 8, 12, 19 (423)
0, 8, 12, 20 (406)
0, 8, 12, 21 (428)
0, 8, 12, 22 (431)
0, 8, 12, 23 (413)
0, 8, 12, 24 (433)
0, 8, 12, 25 (426)
0, 8, 13, 14 (398)
0, 8, 13, 15 (395)
0, 8, 13, 16 (405)
0, 8, 13, 17 (415)
0, 8, 13, 18 (428)
0, 8, 13, 19 (424)
0, 8, 13, 20 (416)
0, 8, 13, 21 (436)
0, 8, 13, 22 (430)
0, 8, 13, 23 (414)
0, 8, 13, 24 (438)
0, 8, 13, 25 (410)
0, 8, 14, 15 (408)
0, 8, 14, 16 (414)
0, 8, 14, 17 (418)
0, 8, 14, 18 (435)
0, 8, 14, 19 (423)
0, 8, 14, 20 (402)
0, 8, 14, 21 (434)
0, 8, 14, 22 (420)
0, 8, 14, 23 (430)
0, 8, 14, 24 (413)
0, 8, 14, 25 (407)
0, 8, 15, 16 (416)
0, 8, 15, 17 (400)
0, 8, 15, 18 (428)
0, 8, 15, 19 (411)
0, 8, 15, 20 (393)
0, 8, 15, 21 (436)
0, 8, 15, 22 (421)
0, 8, 15, 23 (414)
0, 8, 15, 24 (424)
0, 8, 15, 25 (433)
0, 8, 16, 17 (439)
0, 8, 16, 18 (427)
0, 8, 16, 19 (446)
0, 8, 16, 20 (420)
0, 8, 16, 21 (461)
0, 8, 16, 22 (444)
0, 8, 16, 23 (441)
0, 8, 16, 24 (451)
0, 8, 16, 25 (430)
0, 8, 17, 18 (434)
0, 8, 17, 19 (429)
0, 8, 17, 20 (434)
0, 8, 17, 21 (445)
0, 8, 17, 22 (423)
0, 8, 17, 23 (449)
0, 8, 17, 24 (429)
0, 8, 17, 25 (417)
0, 8, 18, 19 (438)
0, 8, 18, 20 (430)
0, 8, 18, 21 (437)
0, 8, 18, 22 (428)
0, 8, 18, 23 (454)
0, 8, 18, 24 (461)
0, 8, 18, 25 (449)
0, 8, 19, 20 (424)
0, 8, 19, 21 (456)
0, 8, 19, 22 (449)
0, 8, 19, 23 (432)
0, 8, 19, 24 (455)
0, 8, 19, 25 (446)
0, 8, 20, 21 (436)
0, 8, 20, 22 (406)
0, 8, 20, 23 (430)
0, 8, 20, 24 (423)
0, 8, 20, 25 (394)
0, 8, 21, 22 (464)
0, 8, 21, 23 (446)
0, 8, 21, 24 (455)
0, 8, 21, 25 (423)
0, 8, 22, 23 (446)
0, 8, 22, 24 (461)
0, 8, 22, 25 (443)
0, 8, 23, 24 (451)
0, 8, 23, 25 (431)
0, 8, 24, 25 (457)
0, 9, 10, 11 (433)
0, 9, 10, 12 (423)
0, 9, 10, 13 (405)
0, 9, 10, 14 (431)
0, 9, 10, 15 (403)
0, 9, 10, 16 (410)
0, 9, 10, 17 (410)
0, 9, 10, 18 (424)
0, 9, 10, 19 (388)
0, 9, 10, 20 (426)
0, 9, 10, 21 (435)
0, 9, 10, 22 (427)
0, 9, 10, 23 (445)
0, 9, 10, 24 (405)
0, 9, 10, 25 (408)
0, 9, 11, 12 (437)
0, 9, 11, 13 (443)
0, 9, 11, 14 (432)
0, 9, 11, 15 (445)
0, 9, 11, 16 (419)
0, 9, 11, 17 (437)
0, 9, 11, 18 (447)
0, 9, 11, 19 (449)
0, 9, 11, 20 (452)
0, 9, 11, 21 (450)
0, 9, 11, 22 (426)
0, 9, 11, 23 (475)
0, 9, 11, 24 (439)
0, 9, 11, 25 (458)
0, 9, 12, 13 (408)
0, 9, 12, 14 (405)
0, 9, 12, 15 (409)
0, 9, 12, 16 (417)
0, 9, 12, 17 (409)
0, 9, 12, 18 (428)
0, 9, 12, 19 (405)
0, 9, 12, 20 (418)
0, 9, 12, 21 (426)
0, 9, 12, 22 (422)
0, 9, 12, 23 (409)
0, 9, 12, 24 (431)
0, 9, 12, 25 (435)
0, 9, 13, 14 (412)
0, 9, 13, 15 (415)
0, 9, 13, 16 (391)
0, 9, 13, 17 (433)
0, 9, 13, 18 (424)
0, 9, 13, 19 (395)
0, 9, 13, 20 (426)
0, 9, 13, 21 (427)
0, 9, 13, 22 (420)
0, 9, 13, 23 (428)
0, 9, 13, 24 (425)
0, 9, 13, 25 (425)
0, 9, 14, 15 (403)
0, 9, 14, 16 (388)
0, 9, 14, 17 (422)
0, 9, 14, 18 (434)
0, 9, 14, 19 (398)
0, 9, 14, 20 (417)
0, 9, 14, 21 (426)
0, 9, 14, 22 (411)
0, 9, 14, 23 (447)
0, 9, 14, 24 (404)
0, 9, 14, 25 (426)
0, 9, 15, 16 (415)
0, 9, 15, 17 (409)
0, 9, 15, 18 (421)
0, 9, 15, 19 (390)
0, 9, 15, 20 (400)
0, 9, 15, 21 (440)
0, 9, 15, 22 (419)
0, 9, 15, 23 (428)
0, 9, 15, 24 (420)
0, 9, 15, 25 (437)
0, 9, 16, 17 (406)
0, 9, 16, 18 (403)
0, 9, 16, 19 (407)
0, 9, 16, 20 (416)
0, 9, 16, 21 (428)
0, 9, 16, 22 (409)
0, 9, 16, 23 (424)
0, 9, 16, 24 (398)
0, 9, 16, 25 (425)
0, 9, 17, 18 (436)
0, 9, 17, 19 (416)
0, 9, 17, 20 (449)
0, 9, 17, 21 (455)
0, 9, 17, 22 (411)
0, 9, 17, 23 (462)
0, 9, 17, 24 (422)
0, 9, 17, 25 (442)
0, 9, 18, 19 (422)
0, 9, 18, 20 (424)
0, 9, 18, 21 (432)
0, 9, 18, 22 (405)
0, 9, 18, 23 (458)
0, 9, 18, 24 (431)
0, 9, 18, 25 (449)
0, 9, 19, 20 (424)
0, 9, 19, 21 (408)
0, 9, 19, 22 (397)
0, 9, 19, 23 (430)
0, 9, 19, 24 (428)
0, 9, 19, 25 (430)
0, 9, 20, 21 (442)
0, 9, 20, 22 (394)
0, 9, 20, 23 (454)
0, 9, 20, 24 (406)
0, 9, 20, 25 (440)
0, 9, 21, 22 (435)
0, 9, 21, 23 (444)
0, 9, 21, 24 (423)
0, 9, 21, 25 (422)
0, 9, 22, 23 (422)
0, 9, 22, 24 (425)
0, 9, 22, 25 (429)
0, 9, 23, 24 (432)
0, 9, 23, 25 (430)
0, 9, 24, 25 (430)
0, 10, 11, 12 (446)
0, 10, 11, 13 (414)
0, 10, 11, 14 (431)
0, 10, 11, 15 (423)
0, 10, 11, 16 (414)
0, 10, 11, 17 (422)
0, 10, 11, 18 (415)
0, 10, 11, 19 (425)
0, 10, 11, 20 (422)
0, 10, 11, 21 (446)
0, 10, 11, 22 (435)
0, 10, 11, 23 (447)
0, 10, 11, 24 (423)
0, 10, 11, 25 (421)
0, 10, 12, 13 (420)
0, 10, 12, 14 (439)
0, 10, 12, 15 (414)
0, 10, 12, 16 (461)
0, 10, 12, 17 (433)
0, 10, 12, 18 (437)
0, 10, 12, 19 (427)
0, 10, 12, 20 (465)
0, 10, 12, 21 (456)
0, 10, 12, 22 (464)
0, 10, 12, 23 (447)
0, 10, 12, 24 (434)
0, 10, 12, 25 (449)
0, 10, 13, 14 (427)
0, 10, 13, 15 (397)
0, 10, 13, 16 (412)
0, 10, 13, 17 (416)
0, 10, 13, 18 (421)
0, 10, 13, 19 (401)
0, 10, 13, 20 (433)
0, 10, 13, 21 (411)
0, 10, 13, 22 (428)
0, 10, 13, 23 (437)
0, 10, 13, 24 (409)
0, 10, 13, 25 (388)
0, 10, 14, 15 (406)
0, 10, 14, 16 (420)
0, 10, 14, 17 (428)
0, 10, 14, 18 (447)
0, 10, 14, 19 (403)
0, 10, 14, 20 (432)
0, 10, 14, 21 (430)
0, 10, 14, 22 (444)
0, 10, 14, 23 (454)
0, 10, 14, 24 (397)
0, 10, 14, 25 (426)
0, 10, 15, 16 (410)
0, 10, 15, 17 (401)
0, 10, 15, 18 (412)
0, 10, 15, 19 (396)
0, 10, 15, 20 (411)
0, 10, 15, 21 (410)
0, 10, 15, 22 (427)
0, 10, 15, 23 (429)
0, 10, 15, 24 (386)
0, 10, 15, 25 (408)
0, 10, 16, 17 (429)
0, 10, 16, 18 (437)
0, 10, 16, 19 (442)
0, 10, 16, 20 (434)
0, 10, 16, 21 (446)
0, 10, 16, 22 (443)
0, 10, 16, 23 (453)
0, 10, 16, 24 (416)
0, 10, 16, 25 (430)
0, 10, 17, 18 (428)
0, 10, 17, 19 (425)
0, 10, 17, 20 (460)
0, 10, 17, 21 (442)
0, 10, 17, 22 (429)
0, 10, 17, 23 (451)
0, 10, 17, 24 (421)
0, 10, 17, 25 (405)
0, 10, 18, 19 (423)
0, 10, 18, 20 (437)
0, 10, 18, 21 (447)
0, 10, 18, 22 (438)
0, 10, 18, 23 (465)
0, 10, 18, 24 (432)
0, 10, 18, 25 (428)
0, 10, 19, 20 (420)
0, 10, 19, 21 (397)
0, 10, 19, 22 (440)
0, 10, 19, 23 (420)
0, 10, 19, 24 (408)
0, 10, 19, 25 (431)
0, 10, 20, 21 (430)
0, 10, 20, 22 (428)
0, 10, 20, 23 (454)
0, 10, 20, 24 (430)
0, 10, 20, 25 (415)
0, 10, 21, 22 (442)
0, 10, 21, 23 (445)
0, 10, 21, 24 (419)
0, 10, 21, 25 (406)
0, 10, 22, 23 (460)
0, 10, 22, 24 (426)
0, 10, 22, 25 (436)
0, 10, 23, 24 (441)
0, 10, 23, 25 (407)
0, 10, 24, 25 (411)
0, 11, 12, 13 (422)
0, 11, 12, 14 (414)
0, 11, 12, 15 (401)
0, 11, 12, 16 (425)
0, 11, 12, 17 (412)
0, 11, 12, 18 (432)
0, 11, 12, 19 (434)
0, 11, 12, 20 (439)
0, 11, 12, 21 (438)
0, 11, 12, 22 (430)
0, 11, 12, 23 (422)
0, 11, 12, 24 (428)
0, 11, 12, 25 (451)
0, 11, 13, 14 (405)
0, 11, 13, 15 (410)
0, 11, 13, 16 (399)
0, 11, 13, 17 (409)
0, 11, 13, 18 (429)
0, 11, 13, 19 (428)
